timestamp,date,year,month,week,shift,operator_id,line_id,equipment_id,equipment_type,product_id,units_produced,units_defective,units_scrap,units_rework,defect_type,planned_time_min,planned_downtime_min,unplanned_downtime_min,ideal_cycle_time_sec,lote,peso_promedio,longitud_promedio
2024-04-03 23:00:00,2024-04-03,2024,4,14,Noche,OP023,L2,L2-CHECK-01,CHECK,PRD-E,3147,47,24,23,Sobrepeso,480.0,45.0,16.31,6.5455,LOT-004680,503.407,119.353
2024-04-03 23:00:00,2024-04-03,2024,4,14,Noche,OP022,L2,L2-FILL-01,FILL,PRD-C,3023,84,23,61,Bajo peso,480.0,45.0,28.4,6.4,LOT-004681,503.675,119.703
2024-04-03 23:00:00,2024-04-03,2024,4,14,Noche,OP021,L2,L2-LABEL-01,LABEL,PRD-F,2806,39,10,29,Defecto de etiqueta,480.0,45.0,25.71,6.6977,LOT-004682,498.456,120.312
2024-04-03 23:00:00,2024-04-03,2024,4,14,Noche,OP019,L2,L2-PACK-01,PACK,PRD-E,2515,30,14,16,Integridad del paquete,480.0,45.0,59.46,6.8571,LOT-004683,499.218,119.369
2024-04-03 23:00:00,2024-04-03,2024,4,14,Noche,OP018,L2,L2-RINSE-01,RINSE,PRD-E,3801,17,7,10,Contaminación,480.0,45.0,59.0,4.8,LOT-004684,501.258,118.761
2024-04-03 23:00:00,2024-04-03,2024,4,14,Noche,OP024,L3,L3-CART-01,CART,PRD-B,2058,23,7,16,Integridad del paquete,480.0,45.0,46.69,9.931,LOT-004685,500.482,120.02
2024-04-03 23:00:00,2024-04-03,2024,4,14,Noche,OP018,L3,L3-CHECK-01,CHECK,PRD-B,3076,44,5,39,Sobrepeso,480.0,45.0,26.58,6.5455,LOT-004686,498.353,119.845
2024-04-03 23:00:00,2024-04-03,2024,4,14,Noche,OP020,L3,L3-FFS-01,FFS,PRD-E,2223,73,21,52,Bajo peso,480.0,45.0,21.78,9.6,LOT-004687,502.143,121.614
2024-04-03 23:00:00,2024-04-03,2024,4,14,Noche,OP019,L3,L3-METAL-01,METAL,PRD-B,2183,42,17,25,Material extraño,480.0,45.0,34.06,9.6,LOT-004688,501.384,120.835
2024-04-03 23:00:00,2024-04-03,2024,4,14,Noche,OP024,L3,L3-SEAL-01,SEAL,PRD-E,1895,36,16,20,Defecto de sellado,480.0,45.0,72.73,9.6,LOT-004689,498.631,120.328
2024-04-03 23:00:00,2024-04-03,2024,4,14,Noche,OP020,L4,L4-PACK-01,PACK,PRD-A,3262,34,24,10,Defecto de etiqueta,480.0,45.0,15.6,6.8571,LOT-004690,500.67,119.274
2024-04-03 23:00:00,2024-04-03,2024,4,14,Noche,OP017,L4,L4-PAL-01,PAL,PRD-B,2129,8,2,6,Integridad del paquete,480.0,45.0,39.26,10.2857,LOT-004691,498.633,119.769
2024-04-03 23:00:00,2024-04-03,2024,4,14,Noche,OP018,L4,L4-WRAP-01,WRAP,PRD-A,2053,6,3,3,Defecto de etiqueta,480.0,45.0,36.61,10.2857,LOT-004692,498.802,119.09
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP015,L1,L1-CHECK-01,CHECK,PRD-B,3376,50,26,24,Bajo peso,480.0,45.0,56.35,6.5455,LOT-004693,503.85,120.081
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP005,L1,L1-DEPAL-01,DEPAL,PRD-B,3698,30,18,12,Defecto de etiqueta,480.0,45.0,30.2,5.76,LOT-004694,497.014,119.209
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP002,L1,L1-FEED-01,FEED,PRD-C,3145,22,2,20,Defecto de sellado,480.0,45.0,64.47,5.76,LOT-004695,499.664,120.898
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP007,L1,L1-FILL-01,FILL,PRD-D,3251,59,20,39,Sobrepeso,480.0,45.0,34.93,6.4,LOT-004696,503.001,120.093
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP015,L1,L1-LABEL-01,LABEL,PRD-A,3628,39,15,24,Defecto de etiqueta,480.0,45.0,21.4,6.6977,LOT-004697,501.623,120.119
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP016,L1,L1-PACK-01,PACK,PRD-A,2942,26,4,22,Integridad del paquete,480.0,45.0,66.07,6.8571,LOT-004698,501.073,119.807
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP002,L1,L1-SEAM-01,SEAM,PRD-B,3084,46,23,23,Defecto de sellado,480.0,45.0,68.83,6.4,LOT-004699,498.093,119.134
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP016,L1,L1-WASH-01,WASH,PRD-D,3484,33,10,23,Defecto de etiqueta,480.0,45.0,34.34,6.2609,LOT-004700,497.963,120.296
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP001,L1,L1-XRAY-01,XRAY,PRD-D,3096,19,9,10,Contaminación,480.0,45.0,70.75,6.5455,LOT-004701,499.301,118.239
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP013,L2,L2-CAPPER-01,CAPPER,PRD-F,4168,81,23,58,Integridad del paquete,480.0,45.0,33.09,4.9655,LOT-004702,502.344,119.863
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP009,L2,L2-CHECK-01,CHECK,PRD-F,3382,28,9,19,Sobrepeso,480.0,45.0,23.46,6.5455,LOT-004703,500.513,120.844
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP010,L2,L2-FILL-01,FILL,PRD-A,3248,72,33,39,Sobrepeso,480.0,45.0,40.4,6.4,LOT-004704,496.769,120.413
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP014,L2,L2-LABEL-01,LABEL,PRD-A,3020,35,19,16,Defecto de etiqueta,480.0,45.0,19.87,6.6977,LOT-004705,498.654,120.503
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP011,L2,L2-PACK-01,PACK,PRD-F,3357,30,17,13,Integridad del paquete,480.0,45.0,15.83,6.8571,LOT-004706,498.792,120.43
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP010,L2,L2-RINSE-01,RINSE,PRD-F,4805,21,7,14,Material extraño,480.0,45.0,16.04,4.8,LOT-004707,499.367,119.911
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP005,L3,L3-CART-01,CART,PRD-D,2033,16,5,11,Integridad del paquete,480.0,45.0,49.47,9.931,LOT-004708,496.2,119.858
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP004,L3,L3-CHECK-01,CHECK,PRD-D,3618,51,32,19,Sobrepeso,480.0,45.0,18.17,6.5455,LOT-004709,499.112,120.067
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP008,L3,L3-FFS-01,FFS,PRD-D,2115,55,25,30,Defecto de sellado,480.0,45.0,38.37,9.6,LOT-004710,499.408,119.543
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP006,L3,L3-METAL-01,METAL,PRD-B,2259,24,14,10,Material extraño,480.0,45.0,23.66,9.6,LOT-004711,500.577,118.801
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP013,L3,L3-SEAL-01,SEAL,PRD-B,2483,46,37,9,Integridad del paquete,480.0,45.0,16.1,9.6,LOT-004712,497.568,119.548
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP010,L4,L4-PACK-01,PACK,PRD-F,3064,26,6,20,Defecto de etiqueta,480.0,45.0,42.05,6.8571,LOT-004713,501.583,120.592
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP007,L4,L4-PAL-01,PAL,PRD-F,2021,11,4,7,Integridad del paquete,480.0,45.0,35.78,10.2857,LOT-004714,500.545,119.598
2024-04-04 09:00:00,2024-04-04,2024,4,14,Mañana,OP008,L4,L4-WRAP-01,WRAP,PRD-F,1939,4,1,3,Defecto de etiqueta,480.0,45.0,42.89,10.2857,LOT-004715,502.078,119.364
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP016,L1,L1-CHECK-01,CHECK,PRD-A,3380,54,33,21,Bajo peso,480.0,45.0,60.31,6.5455,LOT-004716,500.698,119.985
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP004,L1,L1-DEPAL-01,DEPAL,PRD-B,3374,16,11,5,Material extraño,480.0,45.0,47.54,5.76,LOT-004717,500.008,120.102
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP006,L1,L1-FEED-01,FEED,PRD-C,3697,40,7,33,Sin defecto,480.0,45.0,54.97,5.76,LOT-004718,497.663,120.165
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP015,L1,L1-FILL-01,FILL,PRD-D,3408,100,52,48,Bajo peso,480.0,45.0,35.31,6.4,LOT-004719,497.159,119.438
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP001,L1,L1-LABEL-01,LABEL,PRD-D,3387,39,28,11,Defecto de etiqueta,480.0,45.0,53.41,6.6977,LOT-004720,499.337,121.802
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP011,L1,L1-PACK-01,PACK,PRD-A,2992,43,6,37,Defecto de etiqueta,480.0,45.0,60.75,6.8571,LOT-004721,502.255,120.002
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP001,L1,L1-SEAM-01,SEAM,PRD-C,3092,60,20,40,Defecto de sellado,480.0,45.0,70.12,6.4,LOT-004722,499.399,121.327
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP011,L1,L1-WASH-01,WASH,PRD-B,3520,32,10,22,Contaminación,480.0,45.0,44.54,6.2609,LOT-004723,503.497,121.426
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP006,L1,L1-XRAY-01,XRAY,PRD-C,2869,21,6,15,Contaminación,480.0,45.0,40.57,6.5455,LOT-004724,498.206,119.733
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP016,L2,L2-CAPPER-01,CAPPER,PRD-E,4107,101,49,52,Integridad del paquete,480.0,45.0,62.96,4.9655,LOT-004725,498.266,121.088
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP006,L2,L2-CHECK-01,CHECK,PRD-F,2747,34,4,30,Sobrepeso,480.0,45.0,64.27,6.5455,LOT-004726,500.746,119.731
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP015,L2,L2-FILL-01,FILL,PRD-A,3458,83,53,30,Sobrepeso,480.0,45.0,46.71,6.4,LOT-004727,499.691,119.137
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP007,L2,L2-LABEL-01,LABEL,PRD-E,3003,35,17,18,Defecto de etiqueta,480.0,45.0,66.73,6.6977,LOT-004728,499.543,119.86
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP001,L2,L2-PACK-01,PACK,PRD-C,3088,28,19,9,Integridad del paquete,480.0,45.0,16.08,6.8571,LOT-004729,498.807,119.649
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP006,L2,L2-RINSE-01,RINSE,PRD-C,4852,16,4,12,Contaminación,480.0,45.0,20.64,4.8,LOT-004730,499.048,119.889
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP014,L3,L3-CART-01,CART,PRD-E,2028,20,9,11,Integridad del paquete,480.0,45.0,54.09,9.931,LOT-004731,499.254,120.467
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP008,L3,L3-CHECK-01,CHECK,PRD-D,3156,30,16,14,Sobrepeso,480.0,45.0,61.39,6.5455,LOT-004732,503.089,119.926
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP004,L3,L3-FFS-01,FFS,PRD-E,1928,44,16,28,Defecto de sellado,480.0,45.0,71.74,9.6,LOT-004733,502.812,120.217
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP005,L3,L3-METAL-01,METAL,PRD-D,2208,25,8,17,Material extraño,480.0,45.0,39.86,9.6,LOT-004734,501.48,120.649
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP004,L3,L3-SEAL-01,SEAL,PRD-B,1856,23,18,5,Defecto de sellado,480.0,45.0,52.73,9.6,LOT-004735,502.945,120.517
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP004,L4,L4-PACK-01,PACK,PRD-B,2822,26,16,10,Integridad del paquete,480.0,45.0,58.31,6.8571,LOT-004736,497.584,119.889
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP015,L4,L4-PAL-01,PAL,PRD-E,2021,4,1,3,Integridad del paquete,480.0,45.0,42.13,10.2857,LOT-004737,503.898,120.945
2024-04-04 15:00:00,2024-04-04,2024,4,14,Tarde,OP010,L4,L4-WRAP-01,WRAP,PRD-A,1754,4,3,1,Defecto de etiqueta,480.0,45.0,60.36,10.2857,LOT-004738,502.432,120.121
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP019,L1,L1-CHECK-01,CHECK,PRD-C,3096,56,19,37,Sobrepeso,480.0,45.0,29.24,6.5455,LOT-004739,497.524,120.497
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP019,L1,L1-DEPAL-01,DEPAL,PRD-D,3613,24,11,13,Sin defecto,480.0,45.0,33.99,5.76,LOT-004740,503.356,119.739
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP018,L1,L1-FEED-01,FEED,PRD-B,3501,37,5,32,Contaminación,480.0,45.0,57.3,5.76,LOT-004741,502.278,119.703
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP017,L1,L1-FILL-01,FILL,PRD-D,3179,75,24,51,Sobrepeso,480.0,45.0,46.21,6.4,LOT-004742,501.562,120.158
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP020,L1,L1-LABEL-01,LABEL,PRD-C,3247,46,28,18,Error de codificación,480.0,45.0,29.16,6.6977,LOT-004743,496.615,119.135
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP021,L1,L1-PACK-01,PACK,PRD-A,2949,29,3,26,Integridad del paquete,480.0,45.0,29.7,6.8571,LOT-004744,500.342,119.672
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP019,L1,L1-SEAM-01,SEAM,PRD-D,3115,66,33,33,Defecto de sellado,480.0,45.0,56.95,6.4,LOT-004745,500.538,119.816
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP018,L1,L1-WASH-01,WASH,PRD-A,2667,24,5,19,Contaminación,480.0,45.0,76.61,6.2609,LOT-004746,500.117,119.291
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP023,L1,L1-XRAY-01,XRAY,PRD-C,2768,17,5,12,Material extraño,480.0,45.0,51.09,6.5455,LOT-004747,502.245,120.11
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP024,L2,L2-CAPPER-01,CAPPER,PRD-A,3941,83,36,47,Integridad del paquete,480.0,45.0,25.91,4.9655,LOT-004748,500.066,119.57
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP017,L2,L2-CHECK-01,CHECK,PRD-E,3290,52,22,30,Bajo peso,480.0,45.0,20.23,6.5455,LOT-004749,498.547,120.812
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP023,L2,L2-FILL-01,FILL,PRD-A,2692,78,16,62,Sobrepeso,480.0,45.0,75.79,6.4,LOT-004750,500.731,120.282
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP021,L2,L2-LABEL-01,LABEL,PRD-F,2759,35,15,20,Defecto de etiqueta,480.0,45.0,71.55,6.6977,LOT-004751,499.596,119.176
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP019,L2,L2-PACK-01,PACK,PRD-C,2937,29,6,23,Integridad del paquete,480.0,45.0,13.53,6.8571,LOT-004752,500.214,120.846
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP017,L2,L2-RINSE-01,RINSE,PRD-E,3717,17,12,5,Contaminación,480.0,45.0,46.98,4.8,LOT-004753,497.474,120.466
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP019,L3,L3-CART-01,CART,PRD-E,1634,12,9,3,Defecto de etiqueta,480.0,45.0,51.82,9.931,LOT-004754,498.054,119.429
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP021,L3,L3-CHECK-01,CHECK,PRD-D,3268,38,27,11,Sobrepeso,480.0,45.0,27.81,6.5455,LOT-004755,497.104,120.695
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP021,L3,L3-FFS-01,FFS,PRD-D,1925,54,38,16,Defecto de sellado,480.0,45.0,50.92,9.6,LOT-004756,497.726,120.291
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP018,L3,L3-METAL-01,METAL,PRD-D,2305,38,20,18,Contaminación,480.0,45.0,59.61,9.6,LOT-004757,502.908,120.976
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP022,L3,L3-SEAL-01,SEAL,PRD-D,2021,52,22,30,Integridad del paquete,480.0,45.0,47.28,9.6,LOT-004758,500.67,119.21
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP023,L4,L4-PACK-01,PACK,PRD-C,2790,31,9,22,Defecto de etiqueta,480.0,45.0,55.07,6.8571,LOT-004759,497.818,120.905
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP024,L4,L4-PAL-01,PAL,PRD-A,1940,1,0,1,Error de codificación,480.0,45.0,66.79,10.2857,LOT-004760,501.4,119.261
2024-04-04 23:00:00,2024-04-04,2024,4,14,Noche,OP019,L4,L4-WRAP-01,WRAP,PRD-A,2139,1,0,1,Defecto de etiqueta,480.0,45.0,28.8,10.2857,LOT-004761,502.471,119.7
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP014,L1,L1-CHECK-01,CHECK,PRD-B,3203,41,23,18,Bajo peso,480.0,45.0,62.28,6.5455,LOT-004762,498.795,119.527
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP006,L1,L1-DEPAL-01,DEPAL,PRD-B,4067,25,4,21,Sin defecto,480.0,45.0,21.35,5.76,LOT-004763,498.973,120.107
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP011,L1,L1-FEED-01,FEED,PRD-B,3325,27,7,20,Defecto de sellado,480.0,45.0,67.09,5.76,LOT-004764,498.876,119.913
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP006,L1,L1-FILL-01,FILL,PRD-B,3260,59,35,24,Sobrepeso,480.0,45.0,56.54,6.4,LOT-004765,500.206,120.291
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP010,L1,L1-LABEL-01,LABEL,PRD-C,3020,44,19,25,Defecto de etiqueta,480.0,45.0,67.27,6.6977,LOT-004766,497.884,120.559
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP010,L1,L1-PACK-01,PACK,PRD-C,3169,36,11,25,Integridad del paquete,480.0,45.0,20.96,6.8571,LOT-004767,501.282,119.824
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP015,L1,L1-SEAM-01,SEAM,PRD-C,3119,48,11,37,Defecto de sellado,480.0,45.0,36.48,6.4,LOT-004768,499.889,120.27
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP015,L1,L1-WASH-01,WASH,PRD-B,3968,28,18,10,Contaminación,480.0,45.0,22.71,6.2609,LOT-004769,500.898,119.095
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP008,L1,L1-XRAY-01,XRAY,PRD-D,2828,16,3,13,Material extraño,480.0,45.0,73.21,6.5455,LOT-004770,501.096,119.663
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP007,L2,L2-CAPPER-01,CAPPER,PRD-F,4011,63,34,29,Defecto de sellado,480.0,45.0,76.03,4.9655,LOT-004771,500.396,119.619
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP005,L2,L2-CHECK-01,CHECK,PRD-A,3340,41,25,16,Bajo peso,480.0,45.0,16.68,6.5455,LOT-004772,500.67,119.118
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP013,L2,L2-FILL-01,FILL,PRD-C,3069,66,46,20,Contaminación,480.0,45.0,46.14,6.4,LOT-004773,498.262,119.919
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP009,L2,L2-LABEL-01,LABEL,PRD-C,3003,38,21,17,Defecto de etiqueta,480.0,45.0,14.41,6.6977,LOT-004774,500.325,121.016
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP014,L2,L2-PACK-01,PACK,PRD-A,3028,30,7,23,Integridad del paquete,480.0,45.0,46.99,6.8571,LOT-004775,501.952,119.86
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP008,L2,L2-RINSE-01,RINSE,PRD-E,4585,22,11,11,Contaminación,480.0,45.0,58.76,4.8,LOT-004776,498.443,119.038
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP012,L3,L3-CART-01,CART,PRD-B,2126,26,5,21,Defecto de etiqueta,480.0,45.0,31.31,9.931,LOT-004777,496.996,119.138
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP006,L3,L3-CHECK-01,CHECK,PRD-E,3381,37,16,21,Sobrepeso,480.0,45.0,14.63,6.5455,LOT-004778,500.752,120.594
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP005,L3,L3-FFS-01,FFS,PRD-E,1854,44,14,30,Sobrepeso,480.0,45.0,42.02,9.6,LOT-004779,503.535,120.746
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP002,L3,L3-METAL-01,METAL,PRD-B,2257,13,11,2,Material extraño,480.0,45.0,47.6,9.6,LOT-004780,499.952,120.531
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP006,L3,L3-SEAL-01,SEAL,PRD-B,2284,31,14,17,Defecto de sellado,480.0,45.0,59.91,9.6,LOT-004781,500.833,120.222
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP009,L4,L4-PACK-01,PACK,PRD-C,2994,20,1,19,Integridad del paquete,480.0,45.0,50.44,6.8571,LOT-004782,503.224,119.664
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP009,L4,L4-PAL-01,PAL,PRD-C,2146,9,2,7,Error de codificación,480.0,45.0,19.14,10.2857,LOT-004783,499.682,119.427
2024-04-05 09:00:00,2024-04-05,2024,4,14,Mañana,OP008,L4,L4-WRAP-01,WRAP,PRD-A,2145,7,1,6,Defecto de etiqueta,480.0,45.0,40.0,10.2857,LOT-004784,496.385,119.661
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP014,L1,L1-CHECK-01,CHECK,PRD-D,3163,41,18,23,Sobrepeso,480.0,45.0,48.1,6.5455,LOT-004785,500.367,119.614
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP006,L1,L1-DEPAL-01,DEPAL,PRD-D,3811,18,11,7,Material extraño,480.0,45.0,24.6,5.76,LOT-004786,501.009,120.153
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP004,L1,L1-FEED-01,FEED,PRD-B,3329,28,15,13,Sin defecto,480.0,45.0,54.17,5.76,LOT-004787,500.169,121.463
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP016,L1,L1-FILL-01,FILL,PRD-A,3152,55,21,34,Defecto de sellado,480.0,45.0,59.37,6.4,LOT-004788,498.068,118.85
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP004,L1,L1-LABEL-01,LABEL,PRD-C,3080,27,11,16,Defecto de etiqueta,480.0,45.0,43.97,6.6977,LOT-004789,500.086,120.679
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP013,L1,L1-PACK-01,PACK,PRD-D,2636,25,15,10,Integridad del paquete,480.0,45.0,76.56,6.8571,LOT-004790,498.38,120.688
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP003,L1,L1-SEAM-01,SEAM,PRD-D,3061,56,15,41,Material extraño,480.0,45.0,75.6,6.4,LOT-004791,499.784,119.572
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP010,L1,L1-WASH-01,WASH,PRD-C,3800,30,25,5,Defecto de etiqueta,480.0,45.0,14.16,6.2609,LOT-004792,500.088,120.163
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP013,L1,L1-XRAY-01,XRAY,PRD-A,3319,29,10,19,Contaminación,480.0,45.0,54.07,6.5455,LOT-004793,498.192,118.507
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP002,L2,L2-CAPPER-01,CAPPER,PRD-F,4406,103,54,49,Defecto de sellado,480.0,45.0,16.82,4.9655,LOT-004794,501.448,120.313
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP009,L2,L2-CHECK-01,CHECK,PRD-C,3294,49,29,20,Sobrepeso,480.0,45.0,19.81,6.5455,LOT-004795,499.627,120.101
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP014,L2,L2-FILL-01,FILL,PRD-A,3546,81,44,37,Bajo peso,480.0,45.0,23.31,6.4,LOT-004796,498.504,120.64
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP006,L2,L2-LABEL-01,LABEL,PRD-F,2848,33,5,28,Error de codificación,480.0,45.0,23.59,6.6977,LOT-004797,500.753,119.171
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP012,L2,L2-PACK-01,PACK,PRD-E,2917,25,5,20,Integridad del paquete,480.0,45.0,59.63,6.8571,LOT-004798,498.482,119.789
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP015,L2,L2-RINSE-01,RINSE,PRD-E,4231,28,4,24,Contaminación,480.0,45.0,40.72,4.8,LOT-004799,501.983,120.028
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP010,L3,L3-CART-01,CART,PRD-B,2022,26,10,16,Integridad del paquete,480.0,45.0,46.87,9.931,LOT-004800,497.766,119.349
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP005,L3,L3-CHECK-01,CHECK,PRD-E,2948,37,10,27,Sobrepeso,480.0,45.0,41.5,6.5455,LOT-004801,501.855,119.412
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP003,L3,L3-FFS-01,FFS,PRD-D,2292,67,24,43,Defecto de sellado,480.0,45.0,69.37,9.6,LOT-004802,498.405,120.366
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP007,L3,L3-METAL-01,METAL,PRD-D,2047,16,5,11,Material extraño,480.0,45.0,39.5,9.6,LOT-004803,496.892,120.994
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP001,L3,L3-SEAL-01,SEAL,PRD-B,2046,47,19,28,Defecto de sellado,480.0,45.0,52.8,9.6,LOT-004804,498.082,120.459
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP007,L4,L4-PACK-01,PACK,PRD-E,3126,43,20,23,Integridad del paquete,480.0,45.0,51.83,6.8571,LOT-004805,500.177,119.605
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP012,L4,L4-PAL-01,PAL,PRD-F,1764,4,2,2,Error de codificación,480.0,45.0,76.1,10.2857,LOT-004806,497.091,120.391
2024-04-05 15:00:00,2024-04-05,2024,4,14,Tarde,OP010,L4,L4-WRAP-01,WRAP,PRD-E,1953,4,3,1,Integridad del paquete,480.0,45.0,27.3,10.2857,LOT-004807,499.799,120.565
